,cu_rol7_c1,oil_rol7_c1,gas_rol7_c1,al_rol7_c1,wheat_rol7_c1,cof_rol7_c1,pk_rol7_c1,bn_rol7_c1,scaled_oil,scaled_cu,scaled_gas,scaled_wheat,scaled_pk,scaled_al,scaled_cof,kospi_cost,kospi200_cost,kosdaq_cost,kosdaq100_cost
2021- 02- 02,-0.014499999999999957,0.19857142857142662,0.056999999999999496,-3.1428571428571104,1.4642857142856656,0.29285714285713027,0.2571428571428527,11.96428571428578,0.06391099561474745,0.00021734405564007828,0.5135152838427948,0.2812818820140431,0.3570437883891421,0.0370297925402511,0.05359100877192983,3096.81,421.03,963.81,2048.96
2021- 02- 03,-0.009142857142856897,0.19999999999999574,0.026714285714286135,-5.5,-0.03571428571422075,0.5642857142857167,0.6228571428571428,10.28571428571422,0.07674191976611987,0.0006520321669202347,0.3434061135371179,0.46288183400348076,0.47870021795125817,0.02720082152593552,0.060032894736842105,3129.68,425.21,970.69,2056.79
2021- 02- 04,-0.009214285714286063,0.26285714285714334,0.03985714285714259,-3.7857142857142208,-3.9642857142857792,0.27857142857143913,0.7414285714285711,9.89285714285711,0.05070109902008554,0.0007389697891762661,0.4055240174672489,0.3962071655764268,0.48286110560729145,0.03381459431044389,0.12116228070175439,3087.55,418.31,964.58,2039.67
2021- 02- 05,0.009928571428571065,0.2571428571428669,0.01471428571428568,3.3571428571428896,-2.428571428571331,0.09285714285712743,0.4385714285714215,13.035714285714448,0.044745817768393696,0.0003042816778961095,0.5869650655021834,0.47080357678689316,0.37249851396869427,0.03160185332339026,0.09196820175438597,3120.63,423.3,967.42,2044.41
2021- 02- 08,0.012357142857143621,0.42285714285713993,0.031142857142857583,6.214285714285552,1.25,-0.6999999999999886,0.40428571428572013,14.53571428571422,0.04314871961453089,0.0003912193001521409,0.42240174672489084,0.6163956070335475,0.40241727759064794,0.029376887248010363,0.1366502192982456,3091.24,418.95,960.78,2030.65
2021- 02- 09,0.022999999999999687,0.47857142857142776,0.0387142857142857,10.928571428571558,-1.9285714285714448,-0.3142857142857167,0.374285714285719,15.03571428571422,0.04734448595095014,0.0010432514670723756,0.4273580786026201,0.7450639140610935,0.31404794927679813,0.03536718052787931,0.10567434210526316,3084.67,417.91,957.85,2016.59
2021- 02- 10,0.03249999999999975,0.3928571428571388,0.008714285714285452,15.71428571428578,-2.2142857142857792,-0.22142857142856087,0.2142857142857082,11.46428571428578,0.04910400086622273,0.0004781569224081721,0.5803275109170305,0.5916101542339315,0.4648305924311472,0.03822785119622489,0.13802083333333334,3100.58,419.65,964.31,2021.11
2021- 02- 15,0.027828571428571536,1.4557142857142722,0.02914285714285736,9.71428571428578,-0.5,0.3285714285714221,-0.6599999999999966,12.35714285714289,0.05251475285582805,0.0014344707672245165,0.5562809315866084,0.33037268199003783,0.5218941945710324,0.0267770184639584,0.12417763157894737,3147.0,427.01,981.97,2053.17
2021- 02- 16,0.023999999999999577,0.20714285714286262,0.0352857142857137,8.357142857142662,0.25,1.0428571428571445,-0.2657142857142816,7.35714285714289,0.05511342103838449,0.001738752445120626,0.6282532751091703,0.3012662785812879,0.42024965325936203,0.02636951551974963,0.18092105263157895,3163.25,429.24,977.74,2023.72
2021- 02- 17,0.014928571428571846,0.20285714285714107,0.05485714285714316,8.71428571428578,-0.7857142857143344,0.8785714285714192,-0.37857142857143344,3.6071428571426623,0.04802122245682421,0.002086502934144751,0.47471615720524013,0.21112644781852008,0.24469982167624335,0.03696866709861978,0.10868969298245615,3133.73,424.2,979.77,2014.91
2021- 02- 18,0.018857142857143128,0.14428571428572212,0.02442857142857191,8.357142857142662,3.8571428571428896,0.22142857142856087,-0.03999999999999204,-0.8928571428571104,0.05384115640734124,0.0021299717452727667,0.37216157205240175,0.340154834063494,0.2694670101050129,0.06192007237252289,0.10457785087719298,3086.66,417.44,967.42,1988.37
2021- 02- 19,0.04335714285714243,0.13571428571427901,0.028714285714285026,7.4285714285715585,2.4642857142856656,0.7071428571428839,-0.0528571428571496,-0.6071428571428896,0.06900005413892046,0.004520756357313628,0.14379912663755456,0.3115885494808858,0.19813750743015654,0.06750693773762516,0.10375548245614036,3107.62,420.94,965.11,1989.24
2021- 02- 22,0.05128571428571416,0.23714285714286376,0.005857142857142783,11.0,3.892857142857224,0.3928571428571246,0.20285714285714107,-15.75,0.05671051919224731,0.00878069984785916,0.08430131004366812,0.15879493488567487,0.2389538339607688,0.044095893592831205,0.11636513157894737,3079.75,416.88,954.29,1952.17
2021- 02- 23,0.05495714285714337,-0.9928571428571473,-0.022285714285713798,8.642857142857338,4.071428571428555,-0.26428571428570535,0.53857142857143,-9.64285714285711,0.05178387742948406,0.006042164746794176,0.09716157205240174,0.1473324131308888,0.15216960570636023,0.05639433244905194,0.11266447368421052,3070.09,415.82,936.6,1902.65
2021- 02- 24,0.06852857142857083,-0.7542857142857144,-0.030428571428571694,14.428571428571104,6.071428571428555,-0.4000000000000057,0.5928571428571416,-9.464285714285552,0.05879486763033945,0.010736796348619865,0.01187772925764192,0.1404308947968553,0.17852189419457104,0.051296470617000205,0.12171052631578948,2994.98,407.16,906.31,1838.63
2021- 02- 25,0.061285714285713944,0.3842857142857099,-0.05028571428571427,21.21428571428578,2.0357142857142208,-0.3857142857142861,0.38000000000000966,-6.0,0.05110714092360998,0.7259726146489894,0.2681004366812227,0.07999759947188381,0.1583118684366951,0.09363195149084952,0.1265076754385965,3099.69,422.52,936.21,1915.28
2021- 02- 26,0.0384285714285717,0.13714285714286234,-0.06399999999999961,5.642857142857338,1.5714285714286689,-0.45000000000000284,0.49714285714284756,-4.642857142857338,0.036841535379784525,0.7651380134753315,0.28775109170305674,0.008701914421172659,0.12205270457697645,0.08623577305346031,0.13048245614035087,3012.95,409.91,913.94,1873.35
2021- 03- 02,0.020714285714285907,0.11714285714285921,-0.032857142857142474,11.428571428571558,1.7857142857142208,-0.15714285714285836,0.20714285714286973,-0.7142857142857792,0.06480428780250122,0.5436644207780917,0.23676855895196502,0.0014403168697113364,0.11194769169803845,0.08337510238511474,0.23081140350877194,3043.87,414.8,923.17,1908.21
2021- 03- 03,-0.0006428571428571672,0.08571428571428186,-0.019571428571428573,4.785714285714221,-1.7142857142856656,-0.09285714285714164,0.2328571428571422,6.14285714285711,0.0661306913540144,0.46142143012388614,0.20216157205240173,0.0010802376522835023,0.15533980582524273,0.0626169024071199,0.1621436403508772,3082.99,420.27,930.8,1925.35
2021- 03- 04,-0.029499999999999638,0.20000000000000284,-0.019000000000000572,0.9285714285715585,-2.2857142857143344,0.10000000000000853,0.251428571428562,3.9642857142857792,0.15475610416328298,0.7490110845468377,0.3002183406113537,0.0034807657684690634,0.1440459679017238,0.07814276458147411,0.1640625,3043.49,414.17,926.2,1915.4
2021- 03- 05,-0.03228571428571492,0.21857142857142975,-0.021857142857142353,-1.2142857142857792,-3.75,-0.06428571428571672,0.08285714285715073,0.3214285714286689,0.07254615342970061,0.5661377961312759,0.25109170305676853,0.002400528116185561,0.15256588072122054,0.04643088546314747,0.30948464912280704,3026.26,412.0,923.48,1913.12
2021- 03- 08,-0.0243571428571423,0.1599999999999966,-0.016142857142857014,-9.142857142857338,-3.607142857142776,-0.12857142857144765,0.055714285714273615,-1.1428571428571104,0.05254182231606302,0.48676374701151925,0.2831222707423581,0.002100462101662366,0.10005944125222906,0.03606401056247631,0.28358004385964913,2996.11,408.34,904.77,1860.93
2021- 03- 09,-0.012000000000000455,0.33428571428571985,-0.015571428571429013,2.0,0.21428571428566556,0.02142857142858645,0.31714285714286916,4.928571428571331,0.05432840669157057,0.4571614866333406,0.20873362445414845,6.001320290463902e-05,0.08143451555379434,0.04512280101223731,0.3120888157894737,2976.12,405.79,896.36,1848.61
2021- 03- 10,-0.011499999999999844,0.39857142857142946,-0.012142857142856567,5.5,1.0,0.0,0.3999999999999915,4.535714285714221,0.044177359103459476,0.3246685503151489,0.20082969432314407,0.0007801716377603073,0.059044977214186646,0.03993936356190173,0.3273026315789474,2958.12,403.48,890.07,1844.9
2021- 03- 11,-0.01185714285714301,0.5314285714285703,-0.02442857142857191,-4.785714285714221,-3.8571428571428896,-0.6071428571428612,0.5714285714285836,-1.6071428571428896,0.04696551350766066,0.38961095414040425,0.25888646288209605,0.00018003960871391706,0.07132950267485637,0.06613772784508368,0.48327850877192985,3013.7,411.02,908.01,1886.37
2021- 03- 12,-0.00028571428571488866,0.3728571428571428,-0.030857142857142694,-4.142857142856883,-2.8928571428571104,-0.357142857142847,0.35428571428570876,1.8214285714286689,0.024633208813816254,0.29767441860465116,0.2260480349344978,6.001320290463902e-05,0.051713889439270855,0.035183804202985364,0.40720942982456143,3054.39,416.13,925.49,1921.69
2021- 03- 15,0.02314285714285713,0.21999999999999886,-0.03742857142857137,9.21428571428578,-0.6785714285714448,-0.4357142857142975,0.2314285714285802,0.10714285714288962,0.035975312652265716,0.26168224299065423,0.29441048034934497,0.24059293044469784,0.01327521299782049,0.060012958593625834,0.3432017543859649,3045.71,414.18,926.9,1913.51
2021- 03- 16,-0.000571428571428001,-0.020000000000003126,-0.019857142857143018,3.7857142857142208,-1.0,0.0071428571428668874,2.162857142857135,1.75,0.037301716203778895,0.31397522277765705,0.21417030567685585,0.3066674668427054,0.31880324945512184,0.05868042396606315,0.4702576754385965,3067.17,417.31,940.65,1955.48
2021- 03- 17,0.003714285714284671,0.06428571428571672,-0.019428571428571573,8.071428571428442,-0.9285714285714448,0.1071428571428612,1.9899999999999949,2.428571428571331,0.04385252558063992,0.25603129754401216,0.1975545851528384,0.21694772850027008,0.33901327521299784,0.03770217239819557,0.4111842105263158,3047.5,414.01,943.78,1958.18
2021- 03- 18,0.014214285714286845,-0.2314285714285731,-0.025857142857142357,6.785714285714221,-3.7142857142856656,0.4357142857142833,1.8214285714285694,-1.8214285714284415,0.11003735585512425,0.29293631819169746,0.3112882096069869,0.2828422252895637,0.2722409352090351,0.041883152605777574,0.27823464912280704,3066.01,417.06,949.83,1964.3
2021- 03- 19,0.011499999999999844,-0.14571428571428413,-0.022428571428571686,13.928571428571558,-3.3928571428571104,0.5928571428571416,1.700000000000017,-3.5,0.05976936819879811,0.3266681156270376,0.15978165938864627,0.3100882194082698,0.283534773132554,0.05086859252558099,0.22491776315789475,3039.53,412.91,952.11,1969.13
2021- 03- 22,7.142857142827808e-05,-0.23714285714285666,-0.012285714285714455,13.428571428571558,-1.2857142857143344,1.6857142857142833,1.6528571428571297,4.25,0.029641058957284392,0.255553140621604,0.2336899563318777,0.21676768889155615,0.2502476718842877,0.060061858946930884,0.5770285087719298,3035.46,412.64,955.38,1976.88
2021- 03- 23,-0.008642857142857174,-0.4842857142857042,-0.0131428571428569,6.928571428571104,0.4285714285714448,2.1785714285714164,1.7700000000000102,5.5,0.08096475556277408,0.3552705933492719,0.19251091703056766,0.4127107963752026,0.28769566078858727,0.07111333879387279,0.4971217105263158,3004.74,408.71,946.31,1965.68
2021- 03- 24,-0.010928571428571843,-0.23571428571429465,0.004857142857142449,5.714285714285779,-2.8928571428571104,2.028571428571439,2.202857142857141,7.39285714285711,0.09057441394618591,0.31975657465768315,0.1031004366812227,0.27354017883934467,0.3933029522488607,0.030403794667416467,0.3190789473684211,2996.35,407.1,953.82,1982.95
2021- 03- 25,-0.013357142857142179,-0.4657142857142915,0.0011428571428577783,6.214285714285779,-4.928571428571445,1.9785714285714278,0.5114285714285671,3.0357142857142208,0.05641275512966271,0.4735926972397305,0.08264192139737991,0.3638600492108264,0.3669506637606499,0.05000061125441631,0.41872258771929827,3008.33,408.53,954.99,1978.64
2021- 03- 26,-0.007285714285714562,-0.27428571428571047,0.00414285714285656,10.071428571428442,-3.821428571428555,1.4428571428571502,0.3214285714285694,3.071428571428669,0.040468843051269555,0.27737448380786783,0.074235807860262,0.2737802316509632,0.5205072320190213,0.0474822430592061,0.4132401315789474,3041.01,412.89,956.7,1979.13
2021- 03- 29,-0.01049999999999951,0.06714285714286206,0.015000000000000124,7.142857142857338,-1.9642857142857792,0.9285714285714448,0.4000000000000057,2.5,0.030588490065508095,0.2677244077374484,0.011659388646288208,0.23159095000900198,0.3871606895185259,0.03246983459455494,0.3706140350877193,3036.04,412.05,954.1,1973.84
2021- 03- 30,-0.018714285714286127,-0.11428571428572099,0.012571428571428456,-4.9285714285715585,-3.6071428571428896,0.6714285714285495,0.12142857142858077,5.25,0.02682583509284825,0.0002608128667680939,0.21748908296943228,0.3160895396987337,0.5415098078066178,0.030636071345615468,0.2734375,3070.0,416.61,958.06,1974.79
2021- 03- 31,-0.019928571428570407,-0.24857142857142378,0.003714285714286003,-8.571428571428442,-1.3214285714285552,-0.30714285714284983,0.3999999999999915,3.8571428571428896,0.04309458069406096,0.0012605955227124538,0.19842794759825325,0.5417391826201765,0.5193184069744403,0.04687098864289294,0.19901315789473684,3061.42,415.04,956.17,1963.52
2021- 04- 01,-0.012214285714286177,0.36142857142856855,0.018714285714285683,0.8571428571426623,-3.3928571428571104,-0.8785714285714334,0.1257142857142668,1.3214285714284415,0.0997780304260733,0.3176700717235384,0.25216157205240175,0.4405569225229551,0.45650881711908065,0.031125074878665997,0.26288377192982454,3087.4,419.42,965.78,1983.73
2021- 04- 05,0.010785714285714398,-0.06428571428571672,-0.001000000000000334,-1.6071428571426623,-0.9642857142856656,-1.200000000000017,-0.3214285714285552,1.5,0.04718206918954036,0.0013910019560965008,0.3181004366812227,0.3120686551041229,0.45809391717852194,0.0369136542011516,0.32319078947368424,3120.83,424.85,969.77,1970.02
2021- 04- 06,0.019999999999999574,0.2942857142857207,-0.016285714285714015,3.142857142856883,0.4285714285713311,-1.5571428571428498,-0.3500000000000085,4.535714285714221,0.0421200801256023,0.0005650945446642034,0.3089082969432314,0.3483166296585249,0.4836536556370121,0.0427022335236372,0.22930372807017543,3127.08,425.88,968.63,1961.31
2021- 04- 07,-0.0015000000000000568,0.11142857142856144,-0.005285714285713894,-5.428571428571104,0.4285714285714448,-1.0142857142857054,0.17142857142857792,5.142857142857338,0.04783173623517947,0.0009563138448163444,0.28617903930131006,0.4412170677549061,0.4911828809193581,0.028215503857015364,0.34745065789473684,3137.41,426.7,973.22,1964.99
2021- 04- 08,0.009214285714286063,0.002857142857145334,-0.009142857142857785,2.3571428571426623,1.7142857142857792,-0.7071428571428555,0.1514285714285677,2.714285714285552,0.04228249688701207,0.0017822212562486417,0.30480349344978164,0.5221148652703596,0.47652070536952645,0.030709421875573045,0.25219298245614036,3143.26,426.86,982.02,1985.52
2021- 04- 09,0.008928571428571175,0.11142857142857565,-0.013857142857142346,4.714285714285779,5.285714285714221,-0.2142857142857224,0.8785714285714192,0.21428571428577925,0.029478642195874614,0.0015214083894805478,0.26286026200873364,0.6785692852427534,0.5516148206855559,0.025195907040428366,0.1709155701754386,3131.88,424.3,989.39,1997.37
2021- 04- 12,0.003214285714285836,0.29142857142857537,-0.006714285714286117,7.142857142857338,1.4285714285714448,0.028571428571439128,0.49714285714286177,0.7142857142857792,0.034675978560987496,0.0024777222342968917,0.3124890829694323,0.6109944187721299,0.29621557360808404,0.030110392547586157,0.18242872807017543,3135.59,424.22,1000.65,2020.72
2021- 04- 13,0.0060714285714285054,0.012857142857136239,-0.0028571428571426694,9.642857142856883,2.678571428571445,-0.0071428571428668874,0.4642857142857366,0.6071428571428896,0.023631638785122623,0.001738752445120626,0.359825327510917,0.47026345796075136,0.3243510996631662,0.03457254978667221,0.23135964912280702,3169.08,429.08,1010.37,2057.53
2021- 04- 14,-0.00114285714285689,0.4100000000000037,0.015285714285714125,10.96428571428578,4.285714285714334,0.8071428571428498,0.8185714285714027,-1.5714285714286689,0.0808023388013643,0.002086502934144751,0.2790829694323144,0.7067754906079338,0.2817515355656826,0.03976821232533405,0.24725877192982457,3182.38,430.71,1014.42,2058.61
2021- 04- 15,0.01499999999999968,0.259999999999998,0.02885714285714336,10.142857142857338,5.464285714285666,0.6285714285714334,0.910000000000025,-2.8571428571428896,0.04601808239943696,0.003086285590089111,0.29342794759825325,0.3686611054431975,0.2894788983554587,0.045880756488465624,0.15501644736842105,3194.33,432.66,1013.9,2063.35
2021- 04- 16,0.016357142857142293,0.18142857142857594,0.022857142857142687,7.857142857142662,5.178571428571445,-0.06428571428571672,0.8499999999999943,-7.0,0.030588490065508095,0.001130189089328407,0.20454148471615718,0.21922823021064636,0.3112740241727759,0.02935243707135784,0.28303179824561403,3198.62,432.43,1021.62,2080.86
2021- 04- 19,0.02057142857142935,0.2842857142857085,0.03242857142857147,6.785714285714221,3.3571428571428896,-0.26428571428570535,0.7814285714285631,0.6785714285715585,0.03759948026636349,0.0021734405564007822,0.22679039301310042,0.17157774710436297,0.16881315633049337,0.02808102788542647,0.2734375,3198.84,431.96,1029.46,2108.64
2021- 04- 20,0.02492857142857119,0.19000000000000483,0.028714285714285914,6.5,3.0,-0.035714285714277594,0.5071428571428527,0.28571428571422075,0.04794001407611932,0.001869158878504673,0.208471615720524,0.259016983736422,0.12760055478502083,0.03134512646853873,0.11362390350877193,3220.7,434.6,1031.88,2094.57
2021- 04- 21,0.03742857142857137,0.028571428571424917,0.018714285714285683,14.642857142857338,6.464285714285666,-0.47857142857142776,0.7242857142857275,1.0714285714284415,0.04918520924692762,0.004390349923929581,0.2151310043668122,0.18033967472844026,0.14999009312462852,0.05744569004511057,0.09333881578947369,3171.66,426.75,1022.22,2061.77
2021- 04- 22,0.03450000000000042,0.02285714285714846,0.01857142857142824,10.0,11.5,-0.5071428571428669,1.0328571428571252,1.8928571428573377,0.035785826430620976,0.003825255379265377,0.27320960698689956,0.27167976954930084,0.17020011888250447,0.02819105368036284,0.12143640350877193,3177.52,427.37,1025.71,2066.16
2021- 04- 23,0.029785714285713638,-0.11428571428571388,0.01600000000000046,5.857142857142662,8.89285714285711,-0.835714285714289,0.9671428571428748,-1.2857142857144481,0.025201667478750474,0.003347098456857205,0.10786026200873362,0.17457840724959492,0.16663364374876166,0.027029670289367837,0.1602247807017544,3186.1,428.34,1026.82,2067.84
2021- 04- 26,0.03142857142857114,-0.07714285714286007,0.018857142857142684,9.21428571428578,12.25,-0.4357142857142833,1.0185714285714056,-2.464285714285552,0.029830545178929132,0.007128885024994567,0.07229257641921397,0.20632539158614896,0.14662175549831585,0.028484455800193154,0.13171600877192982,3217.53,432.36,1030.06,2072.53
2021- 04- 27,0.04500000000000082,0.05571428571428072,0.02757142857142858,11.571428571428442,11.60714285714289,-0.12857142857143344,0.8685714285714425,0.10714285714266225,0.056114991067078124,0.007650510758530755,0.08751091703056768,0.09662125667646884,0.12898751733703193,0.037628821868237995,0.08771929824561403,3215.42,432.14,1021.01,2041.21
2021- 04- 28,0.03642857142857103,0.11428571428571388,0.025142857142856467,9.928571428571558,10.428571428571445,-0.6214285714285666,0.9528571428571269,-7.0714285714284415,0.05500514319744464,0.0113888285155401,0.004475982532751091,0.0765768469063194,0.13017634238161285,0.02665069255125368,0.18188048245614036,3181.47,427.48,998.27,1984.2
2021- 04- 29,0.03821428571428598,0.28142857142857736,0.02628571428571469,15.357142857142662,11.10714285714289,-0.9571428571428555,0.8571428571428754,2.75,0.06786313680905202,0.40095631384481634,0.26617903930131004,0.05653243713616996,0.08559540320982763,0.05088081761390725,0.2476699561403509,3174.07,426.28,990.69,1955.8
2021- 04- 30,0.026214285714285523,0.2057142857142864,0.03414285714285725,4.642857142857338,9.89285714285711,-0.8714285714285666,0.7585714285714289,-3.0357142857142208,0.04006280114774512,0.3227993914366442,0.21914847161572049,0.0024605413190902,0.1085793540717258,0.04535507769043631,0.24492872807017543,3147.86,422.36,983.45,1943.23
2021- 05- 03,0.035785714285713865,0.25,0.03100000000000014,7.0714285714284415,2.178571428571445,-0.642857142857153,0.6599999999999966,-2.8571428571428896,0.02517459801851551,0.17800478156922409,0.21799126637554583,0.0024605413190902,0.09688924113334656,0.04209709165148718,0.15940241228070176,3127.2,420.36,961.81,1882.38
2021- 05- 04,0.025928571428571523,0.31714285714285495,0.033857142857142364,9.071428571428896,3.821428571428555,0.0071428571428668874,0.3471428571428561,0.6428571428571104,0.05289372529911754,0.27998261247554884,0.2201965065502183,0.0018003960871391708,0.1377055676639588,0.03883910561253805,0.2856359649122807,3147.37,423.57,967.2,1901.53
